#"Step","Potential Energy (kJ/mole)","Temperature (K)"
96146,0.0,94.4617317657
96147,0.0,97.2904786053
96148,0.0,96.9971018703
96149,0.0,96.0237528362
96150,0.0,109.272868074
96151,0.0,137.203637811
96152,0.0,133.2503213
96153,0.0,131.314318923
96154,0.0,108.135217378
96155,0.0,113.096565789
96156,0.0,124.218496951
96157,0.0,123.527204097
96158,0.0,110.885726839
96159,0.0,108.122166491
96160,0.0,108.890478187
96161,0.0,141.072331469
96162,0.0,129.213266883
96163,0.0,142.43147884
96164,0.0,134.445925212
96165,0.0,139.249774981
96166,0.0,157.183689414
96167,0.0,189.433616664
96168,0.0,178.773472355
96169,0.0,192.253806663
96170,0.0,208.900809742
96171,0.0,234.603457615
96172,0.0,233.846197147
96173,0.0,242.587953641
96174,0.0,252.03210112
96175,0.0,256.924846792
96176,0.0,266.365549517
96177,0.0,273.218745407
96178,0.0,252.589738653
96179,0.0,247.892850225
96180,0.0,250.304686157
96181,0.0,262.125778909
96182,0.0,250.092729843
96183,0.0,253.520846607
96184,0.0,273.667841053
96185,0.0,284.164617032
96186,0.0,266.321391846
96187,0.0,251.174554353
96188,0.0,244.823804913
96189,0.0,251.924633903
96190,0.0,251.833345316
96191,0.0,265.806043427
96192,0.0,282.933708463
96193,0.0,297.40666191
96194,0.0,268.600613168
96195,0.0,269.083010159
96196,0.0,252.894116392
96197,0.0,241.15710209
96198,0.0,234.587593853
96199,0.0,217.810864345
96200,0.0,232.690633915
96201,0.0,190.294256884
96202,0.0,172.457000359
96203,0.0,188.814748411
96204,0.0,204.493744576
96205,0.0,194.760282428
96206,0.0,210.637310116
96207,0.0,245.017550349
96208,0.0,209.665923396
96209,0.0,194.510966547
96210,0.0,162.070045116
96211,0.0,170.971596507
96212,0.0,163.765361627
96213,0.0,181.671834721
96214,0.0,163.183279777
96215,0.0,139.950556662
96216,0.0,144.106576252
96217,0.0,142.829320628
96218,0.0,122.538684407
96219,0.0,166.367550723
96220,0.0,167.285504821
96221,0.0,159.636079165
96222,0.0,170.505216435
96223,0.0,174.655003754
96224,0.0,157.42657795
96225,0.0,143.189613178
96226,0.0,129.191002594
96227,0.0,120.9929279
96228,0.0,125.174404088
96229,0.0,114.069223318
96230,0.0,111.001118224
96231,0.0,115.70463934
96232,0.0,119.599200844
96233,0.0,121.547067135
96234,0.0,117.589597305
96235,0.0,112.822677157
96236,0.0,121.29658463
96237,0.0,91.9865279859
96238,0.0,92.9000603618
96239,0.0,99.7276895781
96240,0.0,91.2197184321
96241,0.0,86.5446096836
96242,0.0,74.9138983703
96243,0.0,69.2631922949
96244,0.0,62.0515977754
96245,0.0,63.6741050139
96246,0.0,71.8878762234
96247,0.0,105.556744199
96248,0.0,114.697150461
96249,0.0,114.786670601
96250,0.0,130.096615209
96251,0.0,115.207002329
96252,0.0,117.543614091
96253,0.0,123.523333419
96254,0.0,115.50788781
96255,0.0,118.38713306
96256,0.0,124.674942682
96257,0.0,136.342655633
96258,0.0,144.087861858
96259,0.0,160.23308649
96260,0.0,143.832158431
96261,0.0,121.803957341
96262,0.0,114.649018911
96263,0.0,108.979923584
96264,0.0,117.050094506
96265,0.0,136.77269685
96266,0.0,117.571317877
96267,0.0,121.111590572
96268,0.0,128.942981253
96269,0.0,136.727425865
96270,0.0,154.311022174
96271,0.0,135.367089924
96272,0.0,119.543133312
96273,0.0,103.407079986
96274,0.0,107.096858528
96275,0.0,118.468297665
96276,0.0,121.991127537
96277,0.0,115.571490197
96278,0.0,114.337324794
96279,0.0,105.768953757
96280,0.0,123.664200475
96281,0.0,117.271949884
96282,0.0,112.034093941
96283,0.0,97.6428439835
96284,0.0,90.0899337936
96285,0.0,83.5638659291
96286,0.0,83.4844581793
96287,0.0,72.7936159524
96288,0.0,90.3428560802
96289,0.0,84.4117824143
96290,0.0,72.2006911407
96291,0.0,64.6274420273
96292,0.0,67.9602362578
96293,0.0,57.7583274836
96294,0.0,76.8035686745
96295,0.0,64.533682412
96296,0.0,65.9590828362
96297,0.0,60.7005880377
96298,0.0,51.0944621726
96299,0.0,72.3794260771
96300,0.0,75.4879447791
96301,0.0,84.5044312189
96302,0.0,98.257313864
96303,0.0,96.1402907993
96304,0.0,92.3778781047
96305,0.0,85.718704036
96306,0.0,77.7581868799
96307,0.0,63.8229186562
96308,0.0,44.74599169
96309,0.0,40.1671028672
96310,0.0,39.0920933096
96311,0.0,40.5243077701
96312,0.0,45.6403647821
96313,0.0,44.0844692714
96314,0.0,46.3191926104
96315,0.0,39.6138467079
96316,0.0,44.5859604007
96317,0.0,39.9936711804
96318,0.0,42.0865963308
96319,0.0,42.9448022504
96320,0.0,50.0874704277
96321,0.0,35.1227378631
96322,0.0,34.692486862
96323,0.0,24.140079136
96324,0.0,21.4659416191
96325,0.0,16.7090312843
96326,0.0,22.5301232434
96327,0.0,29.0678553922
96328,0.0,26.3023954359
96329,0.0,16.8211426141
96330,0.0,19.5782580707
96331,0.0,19.9837473688
96332,0.0,19.1476867746
96333,0.0,15.3020922584
96334,0.0,9.73016565611
96335,0.0,12.8151283019
96336,0.0,25.1370959587
96337,0.0,30.2139164612
96338,0.0,34.9823467518
96339,0.0,38.7768488078
96340,0.0,36.8961710552
96341,0.0,40.5746036728
96342,0.0,42.8098263321
96343,0.0,39.776366335
96344,0.0,25.2791832154
96345,0.0,23.3290687134
96346,0.0,33.6257025481
96347,0.0,38.663470567
96348,0.0,22.1958405907
96349,0.0,27.4954323309
96350,0.0,30.2295683077
96351,0.0,36.3169943805
96352,0.0,46.2571365275
96353,0.0,46.1251502221
96354,0.0,51.4986749389
96355,0.0,64.7780141221
96356,0.0,53.3576101102
96357,0.0,56.4854294687
96358,0.0,60.3306597633
96359,0.0,53.1289940445
96360,0.0,49.1791383959
96361,0.0,60.7945880522
96362,0.0,55.3349141416
96363,0.0,59.968068358
96364,0.0,55.2803471089
96365,0.0,52.8368983988
96366,0.0,68.7222077734
96367,0.0,52.358857117
96368,0.0,58.7480680329
96369,0.0,56.986996079
96370,0.0,53.5340402136
96371,0.0,55.8811902663
96372,0.0,53.3244102993
96373,0.0,60.4909713815
96374,0.0,66.2229355775
96375,0.0,55.7014548783
96376,0.0,44.7189706247
96377,0.0,49.9646325297
96378,0.0,54.4116390186
96379,0.0,50.4787501648
96380,0.0,52.6539494481
96381,0.0,52.6549974656
96382,0.0,67.0009654519
96383,0.0,51.9936695549
96384,0.0,62.9181883818
96385,0.0,65.0499255062
96386,0.0,75.3961194896
96387,0.0,85.9106316174
96388,0.0,82.2158513577
96389,0.0,78.3405147468
96390,0.0,77.3745431332
96391,0.0,132.10968792
96392,0.0,97.8422476138
96393,0.0,115.482483694
96394,0.0,108.528069357
96395,0.0,92.9497579264
96396,0.0,91.168391169
96397,0.0,84.8586966379
96398,0.0,97.943699796
96399,0.0,94.46183281
96400,0.0,92.2028627394
96401,0.0,85.7481216518
96402,0.0,74.4767738156
96403,0.0,67.3669447358
96404,0.0,50.9070422405
96405,0.0,52.163847782
96406,0.0,42.2540837426
96407,0.0,27.8799348472
96408,0.0,30.7009005825
96409,0.0,19.2718566336
96410,0.0,31.4450296717
96411,0.0,25.5949214752
96412,0.0,29.0083383741
96413,0.0,24.6992433608
96414,0.0,20.0888793103
96415,0.0,25.6998426702
96416,0.0,32.5581220436
96417,0.0,41.6557817809
96418,0.0,43.982663039
96419,0.0,44.812718354
96420,0.0,42.3620628459
96421,0.0,66.390523733
96422,0.0,83.6468577098
96423,0.0,88.8098489628
96424,0.0,103.350008671
96425,0.0,89.4319124341
96426,0.0,98.6701120184
96427,0.0,103.912472392
96428,0.0,103.224255521
96429,0.0,101.758898996
96430,0.0,99.9577141201
96431,0.0,81.9353665772
96432,0.0,73.0344432438
96433,0.0,54.2104276404
96434,0.0,61.1967523088
96435,0.0,52.9292521613
96436,0.0,62.4637314511
96437,0.0,65.7170523534
96438,0.0,90.1590038709
96439,0.0,95.8124023638
96440,0.0,87.1783088286
96441,0.0,90.6037520474
96442,0.0,103.420703751
96443,0.0,97.7096830847
96444,0.0,105.48211553
96445,0.0,93.5349340842
96446,0.0,86.4889114085
96447,0.0,75.1103648306
96448,0.0,91.4508459857
96449,0.0,87.9862588424
96450,0.0,84.486643484
96451,0.0,67.4669898751
96452,0.0,90.9858943619
96453,0.0,87.526548242
96454,0.0,81.2567327883
96455,0.0,71.9978455531
96456,0.0,76.7607166224
96457,0.0,81.4530335453
96458,0.0,81.6115645195
96459,0.0,72.8305271614
96460,0.0,67.5416735564
96461,0.0,71.5399019079
96462,0.0,55.5549845467
96463,0.0,61.0534990666
96464,0.0,63.4434638317
96465,0.0,55.8867679063
96466,0.0,64.489867622
96467,0.0,96.5454264546
96468,0.0,96.7905479398
96469,0.0,100.147610447
96470,0.0,117.008948013
96471,0.0,127.232430766
96472,0.0,116.733438912
96473,0.0,126.584716372
96474,0.0,117.434684511
96475,0.0,133.115165596
96476,0.0,118.745389614
96477,0.0,129.716094852
96478,0.0,150.548897898
96479,0.0,156.204434332
96480,0.0,166.685706817
96481,0.0,155.540799405
96482,0.0,121.689627993
96483,0.0,125.111664479
96484,0.0,120.260865032
96485,0.0,146.806310623
96486,0.0,151.671782676
96487,0.0,161.382124247
96488,0.0,157.055019094
96489,0.0,170.083578014
96490,0.0,151.533479716
96491,0.0,158.791635824
96492,0.0,140.102739195
96493,0.0,125.131100452
96494,0.0,110.560763299
96495,0.0,124.128373871
96496,0.0,132.645693316
96497,0.0,116.660929965
96498,0.0,135.246566599
96499,0.0,151.022946584
96500,0.0,143.091731682
96501,0.0,161.396595515
96502,0.0,161.163184582
96503,0.0,184.23509689
96504,0.0,195.383505609
96505,0.0,189.057403678
96506,0.0,194.570271453
96507,0.0,188.97016208
96508,0.0,178.271049993
96509,0.0,184.80223592
96510,0.0,176.579001205
96511,0.0,185.765038641
96512,0.0,192.643511327
96513,0.0,196.580033949
96514,0.0,186.757388809
96515,0.0,186.866029942
96516,0.0,175.844884829
96517,0.0,170.414009994
96518,0.0,157.172772108
96519,0.0,154.142305509
96520,0.0,172.365887774
96521,0.0,178.281046599
96522,0.0,176.089682621
96523,0.0,237.166540144
96524,0.0,226.954404124
96525,0.0,237.405497874
96526,0.0,253.119831636
96527,0.0,211.595556637
96528,0.0,231.388166137
96529,0.0,235.06505334
96530,0.0,230.186548323
96531,0.0,236.150851692
96532,0.0,214.679257656
96533,0.0,235.754917952
96534,0.0,253.451307668
96535,0.0,291.392632075
96536,0.0,294.237749232
96537,0.0,312.689409694
96538,0.0,347.036671692
96539,0.0,364.120394966
96540,0.0,387.918639132
96541,0.0,402.956416933
96542,0.0,381.559249038
96543,0.0,363.408809942
96544,0.0,366.72016062
96545,0.0,351.588077408
96546,0.0,371.585877693
96547,0.0,384.835561557
96548,0.0,365.13212704
96549,0.0,356.795383975
96550,0.0,342.450298151
96551,0.0,354.906042337
96552,0.0,357.282964952
96553,0.0,321.440881924
96554,0.0,358.408827296
96555,0.0,363.871132543
96556,0.0,369.995680692
96557,0.0,405.354240551
96558,0.0,360.091802153
96559,0.0,336.594120542
96560,0.0,381.530179637
96561,0.0,377.588846868
96562,0.0,398.305531774
96563,0.0,418.085951672
96564,0.0,415.051535276
96565,0.0,389.094283615
96566,0.0,386.466817317
96567,0.0,354.519807047
96568,0.0,341.328555043
96569,0.0,335.616103523
96570,0.0,324.047996415
96571,0.0,316.35697207
96572,0.0,361.845708338
96573,0.0,336.442239153
96574,0.0,347.420483554
96575,0.0,321.689740873
96576,0.0,308.749644738
96577,0.0,320.619441563
96578,0.0,325.681234485
96579,0.0,368.356000308
96580,0.0,377.296367774
96581,0.0,387.02673433
96582,0.0,342.742844449
96583,0.0,368.952779229
96584,0.0,317.037539809
96585,0.0,321.45543364
96586,0.0,317.545020674
96587,0.0,291.100563508
96588,0.0,269.121850897
96589,0.0,235.99178379
96590,0.0,196.461140746
96591,0.0,215.595888028
96592,0.0,224.91034033
96593,0.0,267.303379562
96594,0.0,297.158598135
96595,0.0,320.045984745
96596,0.0,310.186620164
96597,0.0,349.669953477
96598,0.0,391.79629312
96599,0.0,387.363779286
96600,0.0,349.75395061
96601,0.0,359.286930808
96602,0.0,406.149968809
96603,0.0,468.055489782
96604,0.0,434.248091396
96605,0.0,457.458619389
96606,0.0,448.004632286
96607,0.0,464.096802438
96608,0.0,473.257516472
96609,0.0,451.432270777
96610,0.0,404.467696246
96611,0.0,413.032102964
96612,0.0,393.654153166
96613,0.0,344.830778254
96614,0.0,349.241715335
96615,0.0,343.942004915
96616,0.0,326.660629032
96617,0.0,345.207223283
96618,0.0,366.51020008
96619,0.0,366.889568269
96620,0.0,375.644530169
96621,0.0,371.842256918
96622,0.0,396.734470339
96623,0.0,420.688277641
96624,0.0,413.798351658
96625,0.0,434.715346561
96626,0.0,472.506641811
96627,0.0,450.979317723
96628,0.0,373.180635889
96629,0.0,359.753857087
96630,0.0,368.42153524
96631,0.0,342.498654123
96632,0.0,328.325215449
96633,0.0,299.354679562
96634,0.0,323.205723538
96635,0.0,309.549058201
96636,0.0,299.05179263
96637,0.0,281.317920941
96638,0.0,294.623367907
96639,0.0,305.827449188
96640,0.0,308.542734338
96641,0.0,313.149299322
96642,0.0,307.385077086
96643,0.0,304.930852633
96644,0.0,314.057061307
96645,0.0,338.442562822
96646,0.0,381.597421491
96647,0.0,418.539249387
96648,0.0,436.793882155
96649,0.0,459.240437473
96650,0.0,476.506699635
96651,0.0,469.697767686
96652,0.0,516.79251288
96653,0.0,509.582120829
96654,0.0,501.29713751
96655,0.0,525.079390004
96656,0.0,570.633316238
96657,0.0,577.044169939
96658,0.0,528.44804288
96659,0.0,552.126706643
96660,0.0,564.158956932
96661,0.0,573.480027207
96662,0.0,558.885849553
96663,0.0,545.982548045
96664,0.0,525.303859081
96665,0.0,486.225670662
96666,0.0,474.260598983
96667,0.0,462.668761014
96668,0.0,479.984262354
96669,0.0,466.948105232
96670,0.0,439.43083364
96671,0.0,420.041370836
96672,0.0,407.78158349
96673,0.0,402.484318785
96674,0.0,424.718951548
96675,0.0,362.553444229
96676,0.0,379.688309322
96677,0.0,384.810399483
96678,0.0,379.1843549
96679,0.0,352.361086533
96680,0.0,390.292764348
96681,0.0,344.060118846
96682,0.0,352.85937002
96683,0.0,370.470896626
96684,0.0,384.238024939
96685,0.0,395.495311139
96686,0.0,407.938576742
96687,0.0,377.263460767
96688,0.0,357.710259217
96689,0.0,357.048407328
96690,0.0,352.875809725
96691,0.0,355.503252858
96692,0.0,338.521183697
96693,0.0,346.242478587
96694,0.0,330.072892473
96695,0.0,340.704950468
96696,0.0,356.367935811
96697,0.0,348.04638201
96698,0.0,335.213594012
96699,0.0,350.047367771
96700,0.0,365.570099229
96701,0.0,342.771317163
96702,0.0,346.468059464
96703,0.0,372.774963396
96704,0.0,379.517543006
96705,0.0,338.147067273
96706,0.0,368.6039445
96707,0.0,349.090877815
96708,0.0,321.635010591
96709,0.0,334.693655682
96710,0.0,339.24265552
96711,0.0,358.32445554
96712,0.0,352.795516854
96713,0.0,395.345822824
96714,0.0,395.86386696
96715,0.0,388.488151063
96716,0.0,369.620010559
96717,0.0,336.401554129
96718,0.0,374.409815943
96719,0.0,333.133067513
96720,0.0,306.374132551
96721,0.0,286.531890497
96722,0.0,282.826623485
96723,0.0,300.139796203
96724,0.0,303.577944916
96725,0.0,313.094345145
96726,0.0,328.423959463
96727,0.0,319.57040656
96728,0.0,317.498611695
96729,0.0,282.834778907
96730,0.0,262.955505065
96731,0.0,237.636066538
96732,0.0,216.685622795
96733,0.0,213.981004693
96734,0.0,207.85939856
96735,0.0,211.114716508
96736,0.0,187.995778552
96737,0.0,171.974782807
96738,0.0,172.105938471
96739,0.0,168.180454494
96740,0.0,168.112024893
96741,0.0,192.310607795
96742,0.0,183.232209229
96743,0.0,169.136264297
96744,0.0,159.594122433
96745,0.0,190.511024077
96746,0.0,210.148629523
96747,0.0,190.883044586
96748,0.0,198.666515497
96749,0.0,203.746274959
96750,0.0,227.132975954
96751,0.0,213.256294536
96752,0.0,211.582372371
96753,0.0,216.763817119
96754,0.0,181.355208166
96755,0.0,202.537245818
96756,0.0,204.987280874
96757,0.0,185.214838483
96758,0.0,220.021990317
96759,0.0,183.039557221
96760,0.0,201.449238403
96761,0.0,178.738611091
96762,0.0,173.815395353
96763,0.0,188.254956176
96764,0.0,195.244155013
96765,0.0,205.973161036
96766,0.0,221.862756015
96767,0.0,239.560618052
96768,0.0,238.310760095
96769,0.0,215.686615874
96770,0.0,232.126341014
96771,0.0,240.817934021
96772,0.0,257.330810471
96773,0.0,255.212790516
96774,0.0,257.738613331
96775,0.0,267.140710335
96776,0.0,282.093436107
96777,0.0,256.622008114
96778,0.0,260.711427762
96779,0.0,234.037802698
96780,0.0,235.366379047
96781,0.0,227.343974568
96782,0.0,245.811360134
96783,0.0,196.460238268
96784,0.0,219.540144847
96785,0.0,214.643242941
96786,0.0,200.779603714
96787,0.0,211.76286226
96788,0.0,189.95087435
96789,0.0,192.563602166
96790,0.0,185.106616691
96791,0.0,204.278142306
96792,0.0,179.76132385
96793,0.0,192.257556647
96794,0.0,208.851720776
96795,0.0,237.05730562
96796,0.0,238.524986215
96797,0.0,219.645095412
96798,0.0,258.192568664
96799,0.0,225.492843861
96800,0.0,226.430436695
96801,0.0,215.120683083
96802,0.0,214.752521276
96803,0.0,192.025401026
96804,0.0,210.769092396
96805,0.0,201.412745593
96806,0.0,216.479479266
96807,0.0,233.961714736
96808,0.0,247.834021983
96809,0.0,272.921019026
96810,0.0,263.894477166
96811,0.0,253.177214186
96812,0.0,281.727188366
96813,0.0,294.363766342
96814,0.0,281.521408001
96815,0.0,259.320533227
96816,0.0,252.014912739
96817,0.0,252.83740561
96818,0.0,239.894731521
96819,0.0,241.838528779
96820,0.0,273.86189902
96821,0.0,280.052658403
96822,0.0,317.579261123
96823,0.0,294.599398526
96824,0.0,280.909718747
96825,0.0,255.102124645
96826,0.0,278.313231688
96827,0.0,258.335488436
96828,0.0,247.889959797
96829,0.0,265.106417579
96830,0.0,252.701800788
96831,0.0,279.468150434
96832,0.0,272.512606438
96833,0.0,302.997346852
96834,0.0,272.203297452
96835,0.0,289.51367889
96836,0.0,312.389173305
96837,0.0,311.045817503
96838,0.0,313.895258291
96839,0.0,302.908605147
96840,0.0,302.842856268
96841,0.0,279.581532291
96842,0.0,307.96948155
96843,0.0,289.301262514
96844,0.0,314.259841548
96845,0.0,292.462784918
96846,0.0,283.038898735
96847,0.0,280.408911656
96848,0.0,276.651363645
96849,0.0,264.379957963
96850,0.0,238.564359465
96851,0.0,208.483364161
96852,0.0,222.834011687
96853,0.0,249.143725509
96854,0.0,261.492770155
96855,0.0,266.952489906
96856,0.0,240.480403457
96857,0.0,251.364410508
96858,0.0,244.206568541
96859,0.0,243.842700991
96860,0.0,241.637783319
96861,0.0,223.03490972
96862,0.0,265.005708208
96863,0.0,254.857759204
96864,0.0,281.641252165
96865,0.0,309.058433255
96866,0.0,313.674014404
96867,0.0,287.791331729
96868,0.0,304.284302018
96869,0.0,256.607774049
96870,0.0,232.456073348
96871,0.0,223.153181153
96872,0.0,219.34907802
96873,0.0,219.987605119
96874,0.0,238.635227062
96875,0.0,257.442721613
96876,0.0,231.354070741
96877,0.0,233.190992692
96878,0.0,204.547458669
96879,0.0,223.236273716
96880,0.0,232.233541402
96881,0.0,248.016377368
96882,0.0,220.667427488
96883,0.0,233.511863029
96884,0.0,214.564304072
96885,0.0,182.432217812
96886,0.0,182.464002848
96887,0.0,183.999971969
96888,0.0,179.729045142
96889,0.0,189.159099662
96890,0.0,185.054513019
96891,0.0,184.644155381
96892,0.0,178.784361206
96893,0.0,164.608611114
96894,0.0,176.796416942
96895,0.0,167.223454365
96896,0.0,168.205584234
96897,0.0,193.728672671
96898,0.0,206.379660135
96899,0.0,218.789912048
96900,0.0,226.662543395
96901,0.0,253.529605875
96902,0.0,291.077661772
96903,0.0,252.695397561
96904,0.0,212.579840492
96905,0.0,196.725471175
96906,0.0,172.526827356
96907,0.0,183.157615148
96908,0.0,187.86010766
96909,0.0,172.650905887
96910,0.0,170.035736472
96911,0.0,181.703311338
96912,0.0,179.408634177
96913,0.0,184.601072683
96914,0.0,162.964353038
96915,0.0,155.551926228
96916,0.0,163.305248721
96917,0.0,142.23757992
96918,0.0,166.611152354
96919,0.0,166.176311497
96920,0.0,146.001270518
96921,0.0,146.258880304
96922,0.0,154.90351608
96923,0.0,166.181936158
96924,0.0,142.631832575
96925,0.0,141.402883373
96926,0.0,149.347436658
96927,0.0,175.829044679
96928,0.0,194.872513148
96929,0.0,183.012832692
96930,0.0,157.425179738
96931,0.0,147.438554504
96932,0.0,122.820594748
96933,0.0,127.636353598
96934,0.0,135.964996415
96935,0.0,145.496546839
96936,0.0,134.911555006
96937,0.0,100.334650479
96938,0.0,112.261159416
96939,0.0,101.651828827
96940,0.0,85.8773614503
96941,0.0,91.5999427648
96942,0.0,89.4374246468
96943,0.0,83.5109987813
96944,0.0,64.2738124723
96945,0.0,59.2346239364
96946,0.0,48.2969309015
96947,0.0,48.0433437418
96948,0.0,45.6142491193
96949,0.0,54.0095790965
96950,0.0,59.6032382423
96951,0.0,45.9179422634
96952,0.0,59.3151032308
96953,0.0,45.1786391099
96954,0.0,46.8841439394
96955,0.0,52.4291277415
96956,0.0,48.0862763475
96957,0.0,74.9022987479
96958,0.0,107.979746087
96959,0.0,90.5085998949
96960,0.0,97.1161905717
96961,0.0,87.2949783576
96962,0.0,69.2426651647
96963,0.0,83.9268210863
96964,0.0,95.4972157191
96965,0.0,90.8095829839
96966,0.0,87.6769566926
96967,0.0,108.142129002
96968,0.0,90.0990548122
96969,0.0,76.5216523196
96970,0.0,81.2761062675
96971,0.0,88.5778235557
96972,0.0,87.8488691606
96973,0.0,70.3886987962
96974,0.0,97.1806349385
96975,0.0,89.1376830284
96976,0.0,105.682673882
96977,0.0,100.817862705
96978,0.0,93.4793235844
96979,0.0,84.3862638899
96980,0.0,80.7022304171
96981,0.0,72.9807561717
96982,0.0,67.7552513485
96983,0.0,65.3827279969
96984,0.0,63.4053407721
96985,0.0,59.8106825604
96986,0.0,68.5588651159
96987,0.0,57.4753522679
96988,0.0,60.933728656
96989,0.0,32.5581355209
96990,0.0,35.7473091174
96991,0.0,43.0807747079
96992,0.0,33.2313587659
96993,0.0,35.2214753295
96994,0.0,32.4676601456
96995,0.0,39.6626021557
96996,0.0,45.5063516834
96997,0.0,36.5294176695
96998,0.0,53.0331059652
96999,0.0,56.9376866739
97000,0.0,83.6250820702
97001,0.0,80.5363936731
97002,0.0,100.319207094
97003,0.0,109.556528345
97004,0.0,124.958597794
97005,0.0,113.860131891
97006,0.0,161.287615366
97007,0.0,184.036524558
97008,0.0,166.017186591
97009,0.0,156.289257351
97010,0.0,156.010642687
97011,0.0,144.169549085
97012,0.0,141.260240621
97013,0.0,158.265660909
97014,0.0,178.435057619
97015,0.0,154.738886954
97016,0.0,141.196111993
97017,0.0,129.756091097
97018,0.0,121.59285622
97019,0.0,147.974087503
97020,0.0,153.380243123
97021,0.0,155.223836531
97022,0.0,141.391796794
97023,0.0,138.563907528
97024,0.0,121.130804042
97025,0.0,139.505024418
97026,0.0,129.259242612
97027,0.0,125.768838926
97028,0.0,137.946438222
97029,0.0,145.525701728
97030,0.0,147.407519938
97031,0.0,135.75890603
97032,0.0,152.588261153
97033,0.0,137.946242228
97034,0.0,139.891892581
97035,0.0,154.376497598
97036,0.0,137.58306499
97037,0.0,140.595092219
97038,0.0,145.180870821
97039,0.0,144.162213526
97040,0.0,164.161719329
97041,0.0,171.553734711
97042,0.0,173.410309494
97043,0.0,171.61487645
97044,0.0,193.470193432
97045,0.0,197.954507618
97046,0.0,166.324838511
97047,0.0,148.092171074
97048,0.0,153.110787703
97049,0.0,148.622227852
97050,0.0,140.794281637
97051,0.0,140.357750365
97052,0.0,145.007873759
97053,0.0,137.842484581
97054,0.0,130.833800661
97055,0.0,102.777859478
97056,0.0,103.733000117
97057,0.0,82.0299606604
97058,0.0,100.886720891
97059,0.0,93.4559791877
97060,0.0,91.9379058504
97061,0.0,100.431244733
97062,0.0,92.360599816
97063,0.0,103.204827514
97064,0.0,108.283142382
97065,0.0,107.732467667
97066,0.0,121.969749075
97067,0.0,148.949243121
97068,0.0,131.758295802
97069,0.0,147.859905041
97070,0.0,177.886526728
97071,0.0,193.020963502
97072,0.0,218.36352069
97073,0.0,221.078914249
97074,0.0,230.719924066
97075,0.0,231.466585445
97076,0.0,250.572546074
97077,0.0,238.010788945
97078,0.0,257.252791818
97079,0.0,219.989932683
97080,0.0,233.594020764
97081,0.0,225.802394483
97082,0.0,252.456661215
97083,0.0,282.484300349
97084,0.0,240.828374062
97085,0.0,217.390383116
97086,0.0,191.047601889
97087,0.0,206.256049123
97088,0.0,204.443652489
97089,0.0,193.290315841
97090,0.0,166.073110961
97091,0.0,148.800009799
97092,0.0,159.544170095
97093,0.0,177.371291328
97094,0.0,185.752317693
97095,0.0,203.964656257
97096,0.0,189.966670995
97097,0.0,177.741156237
97098,0.0,168.274890922
97099,0.0,154.932650912
97100,0.0,173.554620859
97101,0.0,174.815488324
97102,0.0,178.028588585
97103,0.0,183.796570558
97104,0.0,165.045071549
97105,0.0,163.187149257
97106,0.0,174.245903007
97107,0.0,165.032574525
97108,0.0,152.760984031
97109,0.0,172.581259725
97110,0.0,199.734427183
97111,0.0,175.961740556
97112,0.0,176.210267829
97113,0.0,173.094852785
97114,0.0,164.840130184
97115,0.0,187.441662559
97116,0.0,184.771323275
97117,0.0,210.926864463
97118,0.0,220.656304637
97119,0.0,226.467938903
97120,0.0,251.429817692
97121,0.0,253.082242218
97122,0.0,289.947067196
97123,0.0,298.226462225
97124,0.0,300.250743277
97125,0.0,313.63471585
97126,0.0,330.717792333
97127,0.0,365.196529836
97128,0.0,358.284706423
97129,0.0,336.324099933
97130,0.0,363.090537613
97131,0.0,340.842281093
97132,0.0,351.375019603
97133,0.0,368.770868128
97134,0.0,365.323676755
97135,0.0,340.640347393
97136,0.0,342.473653128
97137,0.0,362.256824276
97138,0.0,356.526435764
97139,0.0,372.99672778
97140,0.0,395.313011522
97141,0.0,377.203405344
97142,0.0,381.321312887
97143,0.0,351.051261565
97144,0.0,357.572663255
97145,0.0,354.338474595
97146,0.0,379.923890662
97147,0.0,386.454023778
97148,0.0,393.164085438
97149,0.0,395.542961319
97150,0.0,387.279551961
97151,0.0,370.236226666
97152,0.0,329.657161599
97153,0.0,343.92914598
97154,0.0,364.642269088
97155,0.0,368.519039679
97156,0.0,366.607570574
97157,0.0,383.583082492
97158,0.0,381.467625655
97159,0.0,353.681175698
97160,0.0,344.720720032
97161,0.0,355.70489341
97162,0.0,343.026224896
97163,0.0,313.774968157
97164,0.0,304.328777501
97165,0.0,283.980270079
97166,0.0,289.531009377
97167,0.0,277.622303671
97168,0.0,250.682841731
97169,0.0,225.496127948
97170,0.0,224.599021435
97171,0.0,218.585940025
97172,0.0,228.286197049
97173,0.0,256.105539364
97174,0.0,239.06501657
97175,0.0,253.907217174
97176,0.0,259.443359394
97177,0.0,297.525885119
97178,0.0,270.995416082
97179,0.0,252.088115733
97180,0.0,248.235443762
97181,0.0,216.689133366
97182,0.0,185.056334595
97183,0.0,167.159765341
97184,0.0,182.318404982
97185,0.0,163.827949365
97186,0.0,207.578156759
97187,0.0,197.182647233
97188,0.0,225.542366265
97189,0.0,227.364865934
97190,0.0,226.333176976
97191,0.0,195.252791626
97192,0.0,174.623478359
97193,0.0,186.976085558
97194,0.0,208.1522121
97195,0.0,202.778037107
97196,0.0,196.021223013
97197,0.0,194.609638146
97198,0.0,180.823535067
97199,0.0,202.953872861
97200,0.0,204.245834526
97201,0.0,181.571798464
97202,0.0,177.455055883
