#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
8690,-606.667172845,8.09802344448,-598.5691494,324.655732219
8691,-606.706358221,7.85421398463,-598.852144236,314.881231163
8692,-606.736074753,7.40770565413,-599.328369099,296.980382891
8693,-606.759802533,7.22683393121,-599.532968602,289.729102126
8694,-606.772507384,7.20393944352,-599.56856794,288.811245229
8695,-606.769710658,7.14935108299,-599.620359575,286.622757597
8696,-606.725872305,6.78976078622,-599.936111519,272.2065174
8697,-606.651820295,6.76093952641,-599.890880769,271.051051838
8698,-606.568519435,6.40401318523,-600.16450625,256.741611586
8699,-606.511645457,6.13525923977,-600.376386217,245.967067705
8700,-606.529233002,6.05494040817,-600.474292594,242.74702651
8701,-606.564541736,5.44527232575,-601.11926941,218.304983453
8702,-606.664374918,5.60847615393,-601.055898764,224.847945288
8703,-606.80085197,5.56553446612,-601.235317504,223.126381354
8704,-606.978607017,5.77163444834,-601.206972569,231.389081641
8705,-607.150332524,6.07870246106,-601.071630063,243.699664735
8706,-607.27039077,5.81037684321,-601.460013927,232.942292824
8707,-607.359081518,6.84751679541,-600.511564722,274.521998403
8708,-607.409599131,6.96310854726,-600.446490584,279.156156985
8709,-607.439005043,6.9692444334,-600.469760609,279.402149185
8710,-607.460446147,7.01590277132,-600.444543375,281.272716363
8711,-607.39090377,7.12801309832,-600.262890672,285.767302054
8712,-607.427256723,7.31901592156,-600.108240802,293.424746103
8713,-607.456823663,7.12906336564,-600.327760297,285.809408046
8714,-607.501295031,6.82971013105,-600.6715849,273.808116097
8715,-607.5555336,6.8625523403,-600.692981259,275.124784487
8716,-607.604529221,6.85617662873,-600.748352592,274.869177508
8717,-607.650969119,6.59401656133,-601.056952558,264.358987062
8718,-607.690115121,6.63007621495,-601.060038906,265.804645169
8719,-607.72933798,6.70351288619,-601.025825094,268.748775479
8720,-607.765303603,7.31742498338,-600.44787862,293.360964219
8721,-607.796000191,7.07831425114,-600.717685939,283.774838618
8722,-607.822030451,6.49618319768,-601.325847254,260.43677536
8723,-607.841229726,6.50222981019,-601.338999916,260.679188515
8724,-607.856047782,6.08469034343,-601.771357438,243.939723356
8725,-607.866050284,5.7673340575,-602.098716227,231.216675801
8726,-607.869873175,6.42444135725,-601.445431817,257.560592068
8727,-607.869450186,6.44071592799,-601.428734258,258.213051611
8728,-607.861311697,6.18018832137,-601.681123376,247.768307721
8729,-607.846147961,6.61166589598,-601.234482065,265.066561904
8730,-607.822701448,7.10803043197,-600.714671016,284.966182223
8731,-607.793935734,7.08521135279,-600.708724382,284.05134851
8732,-607.76430354,6.52473886893,-601.239564671,261.58159328
8733,-607.72944521,6.00240718729,-601.727038023,240.640930942
8734,-607.690500915,6.08348006751,-601.607020847,243.891202501
8735,-607.641594351,6.21265861834,-601.428935732,249.070065874
8736,-607.58667956,6.87246505788,-600.714214502,275.522192645
8737,-607.631756139,6.53283891575,-601.098917223,261.906330132
8738,-607.572327175,6.73224116581,-600.840086009,269.900513397
8739,-607.512178519,6.54010529638,-600.972073223,262.19764469
8740,-607.456259787,6.07916703329,-601.377092754,243.718289779
8741,-607.40400691,5.88772537551,-601.516281534,236.043252529
8742,-607.339792401,5.98118902163,-601.35860338,239.790279032
8743,-607.26475135,5.54720874346,-601.717542606,222.391689617
8744,-607.181055724,5.65164282272,-601.529412901,226.578528876
8745,-607.095084581,5.75444020093,-601.34064438,230.699751582
8746,-607.008485862,5.45357762797,-601.554908234,218.637949144
8747,-606.922718939,5.69618796699,-601.226530972,228.364376562
8748,-606.835582053,5.21127679637,-601.624305257,208.923930107
8749,-606.75076964,5.21377409605,-601.536995544,209.024048693
8750,-606.664535043,4.68699673639,-601.977538307,187.905155844
8751,-606.571026572,4.67281131485,-601.898215257,187.336451832
8752,-606.47884266,4.89095520461,-601.587887455,196.082001255
8753,-606.391471013,5.06463536826,-601.326835645,203.044967106
8754,-606.303985609,4.53485277698,-601.769132832,181.805592304
8755,-606.225073122,3.85633729448,-602.368735828,154.603406202
8756,-606.160870111,3.50150576757,-602.659364343,140.377948599
8757,-606.110300803,3.67563139526,-602.434669408,147.358773431
8758,-606.084393559,3.60503301597,-602.479360543,144.528432339
8759,-606.06956528,3.59768003118,-602.471885249,144.233645756
8760,-606.059855631,3.73390837429,-602.325947257,149.6951405
8761,-606.056762114,3.44370607333,-602.613056041,138.060716229
8762,-606.062626033,3.73926748072,-602.323358553,149.909991029
8763,-606.084647708,3.89460271119,-602.190044997,156.137494979
8764,-606.119560273,3.95536067754,-602.164199596,158.573326659
8765,-606.163365502,4.1265112535,-602.036854249,165.434879474
8766,-606.217932376,3.88552106954,-602.332411306,155.773405268
8767,-606.292583576,3.84118312051,-602.451400455,153.995864192
8768,-606.381587711,3.56717430627,-602.814413405,143.010648746
8769,-606.481260056,3.87217345781,-602.609086598,155.238289669
8770,-606.58123663,4.30358585222,-602.277650778,172.53393073
8771,-606.676225605,4.25704325024,-602.419182355,170.668003491
8772,-606.770271798,4.48805520233,-602.282216596,179.929443023
8773,-606.877294412,4.90601093897,-601.971283473,196.685596749
8774,-606.989155029,5.23032177187,-601.758833257,209.687457221
8775,-607.084725607,5.47760347056,-601.607122136,219.601162893
8776,-607.169346921,5.50288952174,-601.666457399,220.614899333
8777,-607.248860441,5.55526566465,-601.693594776,222.71469753
8778,-607.334582674,5.89382394805,-601.440758726,236.2877488
8779,-607.413622651,5.88236144875,-601.531261202,235.828208749
8780,-607.48714142,5.53754876001,-601.949592659,222.004413757
8781,-607.553207984,5.54337787196,-602.009830113,222.238107154
8782,-607.621531796,6.02367378251,-601.597858013,241.493524428
8783,-607.681008077,5.8610796218,-601.819928455,234.975004611
8784,-607.734606933,5.21233836989,-602.522268563,208.966489372
8785,-607.780464805,4.80983176306,-602.970633042,192.829702654
8786,-607.82548501,5.0496979364,-602.775787073,202.446114446
8787,-607.870920198,4.77443400673,-603.096486191,191.410580497
8788,-607.910987306,5.31867251565,-602.59231479,213.229503698
8789,-607.953204676,5.84944553518,-602.103759141,234.508585499
8790,-607.987925089,6.12237351524,-601.865551574,245.450469505
8791,-608.015026573,6.38538574676,-601.629640826,255.994823839
8792,-608.039137689,7.1162219682,-600.922915721,285.294586952
8793,-608.055982154,7.42684755159,-600.629134602,297.747795678
8794,-608.059621708,7.69617795031,-600.363443758,308.545449995
8795,-608.055494143,7.67271836305,-600.38277578,307.60493784
8796,-608.036252902,7.79859220187,-600.2376607,312.651312871
8797,-608.009684528,7.83554647981,-600.174138048,314.132837127
8798,-607.978348725,7.41644766274,-600.561901062,297.330856464
8799,-607.937614857,7.04460209545,-600.893012761,282.423293434
8800,-607.889678717,6.94212799302,-600.947550724,278.315031092
8801,-607.845365709,7.15426900084,-600.691096708,286.81992055
8802,-607.691811051,6.94975186625,-600.742059185,278.620677792
8803,-607.633229116,7.34895952603,-600.28426959,294.62520729
8804,-607.570227426,7.06000832104,-600.510219105,283.040940379
8805,-607.497130544,6.56536006339,-600.93177048,263.210126925
8806,-607.413988511,6.85312476707,-600.560863744,274.746826123
8807,-607.321972431,7.31749646448,-600.004475967,293.363829949
8808,-607.21576954,7.16493403756,-600.050835503,287.247489738
8809,-607.099269239,7.90916617366,-599.190103066,317.084304949
8810,-606.995929491,7.74578335726,-599.250146134,310.534167344
8811,-606.879818715,7.33621671972,-599.543601996,294.114338787
8812,-606.860821889,6.74847046564,-600.112351423,270.551157996
8813,-606.739653376,6.03154924845,-600.708104128,241.809257666
8814,-606.637726333,5.41005570774,-601.227670626,216.893123265
8815,-606.535832497,5.36089398994,-601.174938507,214.922193741
8816,-606.431831044,4.91749116082,-601.514339883,197.14584731
8817,-606.303607251,4.89528697762,-601.408320273,196.25566523
8818,-606.16039537,5.16142080991,-600.99897456,206.925166841
8819,-605.986052534,5.104491851,-600.881560683,204.642842893
8820,-605.799062449,4.74874869208,-601.050313757,190.38083729
8821,-605.611745295,4.59791628378,-601.013829011,184.333854801
8822,-605.434038237,4.53496804378,-600.899070193,181.810213435
8823,-605.255032126,4.32393223162,-600.931099895,173.349632086
8824,-605.088210158,4.06115182114,-601.027058336,162.814571628
8825,-604.912449947,4.17294725059,-600.739502697,167.296532844
8826,-604.775525712,4.36914409023,-600.406381622,175.162208841
8827,-604.650008284,4.56504515247,-600.084963132,183.016026904
8828,-604.532126456,4.56585073714,-599.966275719,183.048323388
8829,-604.435251443,4.47859384992,-599.956657593,179.550130427
8830,-604.317037024,4.40406452216,-599.912972502,176.562194711
8831,-604.198872029,4.31785485081,-599.881017178,173.105985407
8832,-604.064978284,4.20523919317,-599.859739091,168.591140637
8833,-603.938117259,3.2300193853,-600.708097874,129.493859311
8834,-603.819650084,3.49871182812,-600.320938256,140.265937506
8835,-603.724779198,2.92941268591,-600.795366512,117.442315033
8836,-603.639125391,2.8181112821,-600.821014108,112.98015967
8837,-603.570942876,2.90001947225,-600.670923404,116.26391942
8838,-603.546456183,2.62524345449,-600.921212728,105.24794622
8839,-603.439572249,2.74710860444,-600.692463644,110.133609958
8840,-603.460143263,2.78023569845,-600.679907565,111.461699588
8841,-603.504610446,3.07139341969,-600.433217027,123.134427362
8842,-603.563787923,2.89579225703,-600.667995666,116.094447245
8843,-603.658512885,3.07080797616,-600.587704909,123.1109565
8844,-603.889478329,3.35535384734,-600.534124482,134.518610329
8845,-604.033119154,3.07192038086,-600.961198774,123.155553624
8846,-604.210867566,3.5102499251,-600.700617641,140.728508323
8847,-604.387165905,3.75570544902,-600.631460456,150.569001302
8848,-604.607028495,4.06968400969,-600.537344485,163.156633359
8849,-604.830514308,4.36606093966,-600.464453368,175.038603061
8850,-605.041855833,4.66028062196,-600.381575211,186.834087113
8851,-605.231984001,4.68738177173,-600.544602229,187.920592194
8852,-605.393116784,4.65595321609,-600.737163568,186.66059822
8853,-605.545597616,5.4012948344,-600.144302781,216.541893391
8854,-605.659304484,5.21825535122,-600.441049133,209.203705518
8855,-605.759510603,5.14856932316,-600.61094128,206.409941259
8856,-605.875695527,5.04616377643,-600.829531751,202.304427366
8857,-605.964323524,5.08134354147,-600.882979983,203.714810092
8858,-606.09387211,5.61201269381,-600.481859416,224.98972778
8859,-606.270742578,5.49451702254,-600.776225555,220.279239665
8860,-606.488431895,6.03247095937,-600.455960935,241.846209737
8861,-606.749098097,6.48652410006,-600.262573997,260.049535013
8862,-607.001889476,7.27093099604,-599.73095848,291.496985977
8863,-607.199673023,7.600052369,-599.599620654,304.691704547
8864,-607.335673178,8.29842158301,-599.037251595,332.689841387
8865,-607.418742024,8.73916525865,-598.679576765,350.359580394
8866,-607.465425897,8.83601183116,-598.629414066,354.242230911
8867,-607.492258906,8.82615034455,-598.666108562,353.84687664
8868,-607.406918189,8.97406782925,-598.43285036,359.776997691
8869,-607.402213098,8.35455260865,-599.04766049,334.940175602
8870,-607.388285779,7.76101925215,-599.627266527,311.144985607
8871,-607.358812337,7.90100586521,-599.457806472,316.757152165
8872,-607.310252418,8.45211384051,-598.858138577,338.851477339
8873,-607.260980057,8.87319908305,-598.387780973,355.733095265
8874,-607.200539328,8.99666618575,-598.203873142,360.68298247
8875,-607.136369829,8.55291461955,-598.58345521,342.892654912
8876,-607.068564463,8.30507935902,-598.763485104,332.956756538
8877,-607.010935118,7.5021945885,-599.50874053,300.768513956
8878,-606.948706832,7.21770684,-599.730999992,289.363190308
8879,-607.003385362,6.67792700738,-600.325458355,267.723018728
8880,-606.9422837,6.24832037947,-600.693963321,250.499772178
8881,-606.87498896,6.04786009002,-600.82712887,242.463171334
8882,-606.749507789,6.42923140774,-600.320276381,257.752628725
8883,-606.54002994,6.73036048613,-599.809669453,269.825115561
8884,-606.239508138,6.65908310549,-599.580425032,266.967552804
8885,-605.923498457,6.61479835583,-599.308700101,265.19214453
8886,-605.604670741,6.33566269987,-599.269008041,254.001390218
8887,-605.319340464,5.90520575782,-599.414134706,236.744053948
8888,-605.101205349,6.00375037643,-599.097454972,240.694780385
8889,-605.014740907,5.78633546979,-599.228405437,231.978456433
8890,-604.943608822,6.08987435814,-598.853734464,244.147554329
8891,-604.868389816,5.72396514727,-599.144424669,229.477984205
8892,-604.822285837,5.36092809862,-599.461357738,214.923561183
8893,-604.736120242,5.70761357183,-599.02850667,228.822437486
8894,-604.633624771,5.46733848222,-599.166286289,219.18963194
8895,-604.518815921,4.86967332982,-599.649142592,195.228795199
8896,-604.410729696,4.78469546029,-599.626034235,191.821969738
8897,-604.27918054,4.78163667442,-599.497543866,191.699340757
8898,-604.146715269,4.42925875284,-599.717456516,177.57225
8899,-604.001197933,4.95138622621,-599.049811706,198.504725479
8900,-603.766818746,4.92830579258,-598.838512954,197.579413873
8901,-603.651421971,4.43704151714,-599.214380454,177.884266761
8902,-603.560252657,4.22798399543,-599.332268661,169.502996535
8903,-603.472223815,4.42117561815,-599.051048197,177.248191169
8904,-603.403326689,4.07569210355,-599.327634586,163.397502273
8905,-603.353705546,3.91184621389,-599.441859332,156.82879972
8906,-603.321451687,4.17590984446,-599.145541843,167.415305417
8907,-603.29062768,4.05572255229,-599.234905127,162.596908236
8908,-603.286721368,3.99092730586,-599.295794063,159.999219019
8909,-603.271879576,3.89589218583,-599.37598739,156.189190968
8910,-603.274949079,3.54859734443,-599.726351735,142.265884645
8911,-603.307199356,3.73679993101,-599.570399425,149.811065141
8912,-603.358063287,3.68744188163,-599.670621405,147.83226454
8913,-603.433835705,3.96157232073,-599.472263385,158.822356016
8914,-603.518761762,4.21073215014,-599.308029612,168.811357334
8915,-603.612337807,4.15578142734,-599.45655638,166.60834233
8916,-603.716416623,4.42261150555,-599.293805117,177.305756954
8917,-603.835638105,4.39316626134,-599.442471844,176.125275398
8918,-603.96749991,4.83432062113,-599.133179289,193.811479035
8919,-604.133099203,5.24445487324,-598.88864433,210.254063678
8920,-604.320651444,5.2240165994,-599.096634845,209.434678206
8921,-604.50882215,5.34588793964,-599.16293421,214.320590117
8922,-604.69118291,4.972945392,-599.718237518,199.369048335
8923,-604.892259211,5.49096339419,-599.401295817,220.136772084
8924,-605.098409072,5.72761183908,-599.370797233,229.624182769
8925,-605.313985154,6.06191820023,-599.252066954,243.02677134
8926,-605.52859489,5.82923730775,-599.699357582,233.698422757
8927,-605.752723659,5.73612598598,-600.016597673,229.965521197
8928,-605.972633797,6.06436302226,-599.908270775,243.124786058
8929,-606.191672578,6.47643345094,-599.715239127,259.644993448
8930,-606.392648671,6.42304564356,-599.969603027,257.504636876
8931,-606.569723916,6.7907581128,-599.778965803,272.246500958
8932,-606.738465809,6.97871763974,-599.759748169,279.781937014
8933,-606.898571355,6.86929127289,-600.029280082,275.394953264
8934,-607.040992295,6.5381116729,-600.502880623,262.117718854
8935,-607.163342357,6.57993627266,-600.583406084,263.794497904
8936,-607.279446946,6.68232207278,-600.597124873,267.899220141
8937,-607.392282437,7.14546206272,-600.246820374,286.466843906
8938,-607.586650925,6.94142085862,-600.645230066,278.286681552
8939,-607.658843505,7.27951412698,-600.379329378,291.841090026
8940,-607.7068468,8.49228482261,-599.214561977,340.461961638
8941,-607.741752557,8.06965021415,-599.672102343,323.51822849
8942,-607.743342536,8.16126568138,-599.582076854,327.191160138
8943,-607.715459648,8.49041830867,-599.225041339,340.387131718
8944,-607.655499923,7.76203700724,-599.893462916,311.185788159
